chrom1	start1	end1	chrom2	start2	end2	contacts
chr1	233157	233158	chr1	181437	181438	1
chr1	229841	229842	chr1	179150	179151	1
chr1	233378	233379	chr1	179150	179151	1
chr1	227543	227544	chr1	182005	182006	1
chr1	230001	230002	chr1	176125	176126	1
chr1	230001	230002	chr1	177001	177002	1
chr1	231372	231373	chr1	180659	180660	1
chr1	233157	233158	chr1	179709	179710	1
chr1	235757	235758	chr1	175579	175580	1
chr1	240373	240374	chr1	175579	175580	1
chr1	236161	236162	chr1	175578	175579	1
chr1	238886	238887	chr1	175578	175579	1
chr1	235031	235032	chr1	176545	176546	1
chr1	238558	238559	chr1	176545	176546	1
chr1	240373	240374	chr1	176125	176126	2
chr1	235031	235032	chr1	182004	182005	3
chr1	235031	235032	chr1	179709	179710	1
chr1	235685	235686	chr1	179709	179710	1
chr1	237785	237786	chr1	179709	179710	1
chr1	235684	235685	chr1	171250	171251	1
chr1	234203	234204	chr1	167669	167670	1
chr1	234989	234990	chr1	171013	171014	2
chr1	237887	237888	chr1	167649	167650	1
chr1	233157	233158	chr1	171250	171251	1
chr1	228454	228455	chr1	170972	170973	1
chr1	233377	233378	chr1	170972	170973	1
chr1	231372	231373	chr1	171306	171307	1
chr1	232502	232503	chr1	166465	166466	1
chr1	229074	229075	chr1	165046	165047	1
chr1	233377	233378	chr1	164484	164485	1
chr1	233377	233378	chr1	165461	165462	1
chr1	232502	232503	chr1	164103	164104	1
chr1	227543	227544	chr1	164102	164103	1
chr1	230001	230002	chr1	164102	164103	2
chr1	228357	228358	chr1	159873	159874	1
chr1	233378	233379	chr1	161172	161173	2
chr1	237785	237786	chr1	163685	163686	1
chr1	235031	235032	chr1	164283	164284	2
chr1	235639	235640	chr1	166465	166466	1
chr1	235639	235640	chr1	166399	166400	1
chr1	237785	237786	chr1	161173	161174	1
chr1	235031	235032	chr1	165477	165478	1
chr1	237888	237889	chr1	163431	163432	1
chr1	237887	237888	chr1	161366	161367	1
chr1	234989	234990	chr1	156611	156612	1
chr1	237785	237786	chr1	156415	156416	1
chr1	235684	235685	chr1	155962	155963	1
chr1	231223	231224	chr1	158121	158122	1
chr1	229918	229919	chr1	156785	156786	1
chr1	231223	231224	chr1	154572	154573	1
chr1	216803	216804	chr1	164283	164284	2
chr1	214257	214258	chr1	166465	166466	1
chr1	214370	214371	chr1	166399	166400	1
chr1	212196	212197	chr1	165478	165479	1
chr1	213762	213763	chr1	164103	164104	2
chr1	218984	218985	chr1	161173	161174	2
chr1	216803	216804	chr1	164102	164103	1
chr1	214371	214372	chr1	159873	159874	1
chr1	212487	212488	chr1	161172	161173	1
chr1	211850	211851	chr1	161366	161367	1
chr1	214371	214372	chr1	165603	165604	1
chr1	223510	223511	chr1	164870	164871	1
chr1	221869	221870	chr1	162878	162879	1
chr1	222548	222549	chr1	164483	164484	1
chr1	225768	225769	chr1	163431	163432	2
chr1	225768	225769	chr1	164102	164103	2
chr1	222548	222549	chr1	163430	163431	1
chr1	225769	225770	chr1	165603	165604	1
chr1	222548	222549	chr1	163686	163687	1
chr1	224842	224843	chr1	156416	156417	1
chr1	222950	222951	chr1	154573	154574	1
chr1	225768	225769	chr1	154573	154574	1
chr1	223510	223511	chr1	158121	158122	1
chr1	223593	223594	chr1	156785	156786	1
chr1	223125	223126	chr1	156415	156416	1
chr1	223125	223126	chr1	158120	158121	2
chr1	214485	214486	chr1	159767	159768	2
chr1	218984	218985	chr1	155440	155441	1
chr1	214485	214486	chr1	154573	154574	1
chr1	216492	216493	chr1	154573	154574	1
chr1	218984	218985	chr1	154573	154574	2
chr1	216638	216639	chr1	156959	156960	1
chr1	212487	212488	chr1	156785	156786	1
chr1	216802	216803	chr1	156785	156786	1
chr1	213762	213763	chr1	156958	156959	1
chr1	272539	272540	chr1	199836	199837	1
chr1	282097	282098	chr1	199836	199837	2
chr1	277037	277038	chr1	208609	208610	2
chr1	274045	274046	chr1	199374	199375	1
chr1	275036	275037	chr1	199374	199375	1
chr1	272406	272407	chr1	201142	201143	1
chr1	273882	273883	chr1	199851	199852	1
chr1	285185	285186	chr1	199666	199667	1
chr1	277755	277756	chr1	201141	201142	1
chr1	277754	277755	chr1	197103	197104	1
chr1	281227	281228	chr1	197103	197104	1
chr1	281584	281585	chr1	209922	209923	1
chr1	282097	282098	chr1	209922	209923	1
chr1	275714	275715	chr1	209460	209461	1
chr1	272009	272010	chr1	209921	209922	1
chr1	279768	279769	chr1	209165	209166	1
chr1	281227	281228	chr1	209459	209460	1
chr1	275035	275036	chr1	209164	209165	1
chr1	275320	275321	chr1	200815	200816	1
chr1	292962	292963	chr1	199374	199375	1
chr1	299036	299037	chr1	199077	199078	1
chr1	297854	297855	chr1	199851	199852	1
chr1	299036	299037	chr1	197102	197103	1
chr1	294145	294146	chr1	209460	209461	1
chr1	300570	300571	chr1	209165	209166	1
chr1	294762	294763	chr1	200815	200816	1
chr1	291234	291235	chr1	195745	195746	1
chr1	291493	291494	chr1	195745	195746	1
chr1	291492	291493	chr1	193127	193128	1
chr1	288237	288238	chr1	191208	191209	1
chr1	292814	292815	chr1	192175	192176	3
chr1	292178	292179	chr1	190857	190858	1
chr1	292093	292094	chr1	189911	189912	3
chr1	298795	298796	chr1	192002	192003	2
chr1	294145	294146	chr1	193318	193319	1
chr1	293532	293533	chr1	194875	194876	1
chr1	298410	298411	chr1	192175	192176	1
chr1	298795	298796	chr1	194166	194167	1
chr1	293533	293534	chr1	191940	191941	1
chr1	298032	298033	chr1	189328	189329	1
chr1	294145	294146	chr1	182396	182397	1
chr1	297854	297855	chr1	182396	182397	1
chr1	294761	294762	chr1	187141	187142	3
chr1	298794	298795	chr1	188707	188708	1
chr1	293532	293533	chr1	188402	188403	1
chr1	300571	300572	chr1	186273	186274	1
chr1	287810	287811	chr1	182409	182410	1
chr1	291493	291494	chr1	187053	187054	1
chr1	286235	286236	chr1	189328	189329	1
chr1	291233	291234	chr1	182913	182914	1
chr1	292814	292815	chr1	183454	183455	1
chr1	292178	292179	chr1	189121	189122	1
chr1	291492	291493	chr1	188401	188402	1
chr1	272540	272541	chr1	193744	193745	1
chr1	274360	274361	chr1	193319	193320	1
chr1	274360	274361	chr1	195623	195624	1
chr1	274046	274047	chr1	194875	194876	1
chr1	274046	274047	chr1	192175	192176	1
chr1	272407	272408	chr1	192174	192175	1
chr1	272010	272011	chr1	189685	189686	1
chr1	275320	275321	chr1	191048	191049	1
chr1	275149	275150	chr1	196309	196310	1
chr1	277475	277476	chr1	193846	193847	1
chr1	277754	277755	chr1	189911	189912	1
chr1	282097	282098	chr1	192002	192003	1
chr1	281941	281942	chr1	193127	193128	1
chr1	282295	282296	chr1	191208	191209	1
chr1	282098	282099	chr1	191048	191049	1
chr1	281677	281678	chr1	196309	196310	1
chr1	282098	282099	chr1	193645	193646	2
chr1	279479	279480	chr1	187982	187983	1
chr1	282097	282098	chr1	183900	183901	2
chr1	282193	282194	chr1	182913	182914	1
chr1	281227	281228	chr1	182949	182950	1
chr1	284170	284171	chr1	182396	182397	1
chr1	281236	281237	chr1	187141	187142	2
chr1	281227	281228	chr1	183085	183086	1
chr1	281584	281585	chr1	187140	187141	1
chr1	279479	279480	chr1	189122	189123	1
chr1	281227	281228	chr1	183454	183455	1
chr1	271534	271535	chr1	187053	187054	1
chr1	272407	272408	chr1	187982	187983	1
chr1	275714	275715	chr1	183900	183901	2
chr1	272406	272407	chr1	182913	182914	3
chr1	275320	275321	chr1	188708	188709	1
chr1	277754	277755	chr1	187141	187142	2
chr1	276056	276057	chr1	183454	183455	1
chr1	278294	278295	chr1	183454	183455	1
chr1	312505	312506	chr1	199836	199837	2
chr1	302004	302005	chr1	208350	208351	1
chr1	301514	301515	chr1	201142	201143	1
chr1	304236	304237	chr1	199666	199667	1
chr1	312505	312506	chr1	198575	198576	1
chr1	304338	304339	chr1	200815	200816	1
chr1	330035	330036	chr1	199851	199852	1
chr1	323773	323774	chr1	209921	209922	1
chr1	322787	322788	chr1	193845	193846	1
chr1	325688	325689	chr1	192011	192012	1
chr1	324659	324660	chr1	182409	182410	1
chr1	322750	322751	chr1	187053	187054	1
chr1	325989	325990	chr1	193318	193319	1
chr1	323805	323806	chr1	191208	191209	1
chr1	325688	325689	chr1	191208	191209	1
chr1	317416	317417	chr1	189327	189328	1
chr1	330063	330064	chr1	191048	191049	1
chr1	322787	322788	chr1	196355	196356	2
chr1	304338	304339	chr1	193319	193320	1
chr1	300875	300876	chr1	191208	191209	1
chr1	301513	301514	chr1	191208	191209	1
chr1	305160	305161	chr1	191208	191209	1
chr1	301104	301105	chr1	189684	189685	1
chr1	301790	301791	chr1	196355	196356	1
chr1	305160	305161	chr1	193646	193647	1
chr1	300875	300876	chr1	193645	193646	1
chr1	301790	301791	chr1	193645	193646	2
chr1	310328	310329	chr1	192002	192003	1
chr1	312026	312027	chr1	196309	196310	1
chr1	310327	310328	chr1	191940	191941	1
chr1	309050	309051	chr1	193645	193646	2
chr1	312099	312100	chr1	182409	182410	2
chr1	312098	312099	chr1	187981	187982	1
chr1	312323	312324	chr1	187981	187982	1
chr1	309454	309455	chr1	188708	188709	1
chr1	312026	312027	chr1	182396	182397	1
chr1	304236	304237	chr1	183899	183900	1
chr1	301790	301791	chr1	182396	182397	1
chr1	302004	302005	chr1	187140	187141	1
chr1	305061	305062	chr1	185297	185298	1
chr1	305159	305160	chr1	185297	185298	1
chr1	301513	301514	chr1	186274	186275	1
chr1	303285	303286	chr1	186274	186275	2
chr1	302004	302005	chr1	188402	188403	1
chr1	301103	301104	chr1	186273	186274	1
chr1	302765	302766	chr1	180658	180659	1
chr1	300875	300876	chr1	171250	171251	1
chr1	312177	312178	chr1	175579	175580	1
chr1	301789	301790	chr1	180518	180519	2
chr1	309664	309665	chr1	170972	170973	3
chr1	309050	309051	chr1	177002	177003	1
chr1	302004	302005	chr1	167649	167650	1
chr1	302765	302766	chr1	167649	167650	1
chr1	301513	301514	chr1	181157	181158	1
chr1	300874	300875	chr1	180659	180660	3
chr1	305061	305062	chr1	180659	180660	1
chr1	309664	309665	chr1	171306	171307	1
chr1	321848	321849	chr1	171305	171306	2
chr1	323773	323774	chr1	175579	175580	1
chr1	325688	325689	chr1	175578	175579	2
chr1	330035	330036	chr1	175578	175579	1
chr1	330454	330455	chr1	181438	181439	2
chr1	322750	322751	chr1	167669	167670	1
chr1	322750	322751	chr1	167649	167650	1
chr1	330454	330455	chr1	167649	167650	1
chr1	327363	327364	chr1	177001	177002	2
chr1	330453	330454	chr1	174676	174677	1
chr1	330454	330455	chr1	157453	157454	1
chr1	323805	323806	chr1	159872	159873	1
chr1	300874	300875	chr1	165478	165479	1
chr1	300874	300875	chr1	163431	163432	1
chr1	302004	302005	chr1	156747	156748	1
chr1	301103	301104	chr1	161172	161173	1
chr1	309454	309455	chr1	161172	161173	3
chr1	306041	306042	chr1	156785	156786	1
chr1	301790	301791	chr1	158120	158121	1
chr1	301514	301515	chr1	154101	154102	1
chr1	301790	301791	chr1	154101	154102	4
chr1	272820	272821	chr1	175728	175729	1
chr1	277755	277756	chr1	174677	174678	1
chr1	278294	278295	chr1	174677	174678	1
chr1	278294	278295	chr1	175578	175579	2
chr1	275320	275321	chr1	176546	176547	1
chr1	272820	272821	chr1	179151	179152	1
chr1	274826	274827	chr1	176125	176126	1
chr1	277754	277755	chr1	179710	179711	2
chr1	275035	275036	chr1	180659	180660	1
chr1	272539	272540	chr1	174676	174677	1
chr1	280482	280483	chr1	175728	175729	1
chr1	280482	280483	chr1	175578	175579	1
chr1	280482	280483	chr1	176546	176547	1
chr1	281227	281228	chr1	176546	176547	2
chr1	281227	281228	chr1	176545	176546	1
chr1	282193	282194	chr1	176545	176546	2
chr1	280925	280926	chr1	176126	176127	1
chr1	281940	281941	chr1	179709	179710	1
chr1	277038	277039	chr1	173468	173469	1
chr1	276056	276057	chr1	170972	170973	1
chr1	274826	274827	chr1	170169	170170	1
chr1	274361	274362	chr1	171013	171014	2
chr1	275714	275715	chr1	171012	171013	1
chr1	294247	294248	chr1	173469	173470	1
chr1	299036	299037	chr1	180517	180518	1
chr1	291492	291493	chr1	176546	176547	1
chr1	297855	297856	chr1	170972	170973	1
chr1	298794	298795	chr1	170972	170973	1
chr1	294761	294762	chr1	180176	180177	1
chr1	294247	294248	chr1	176545	176546	1
chr1	298032	298033	chr1	180175	180176	1
chr1	291234	291235	chr1	170168	170169	1
chr1	294145	294146	chr1	179151	179152	1
chr1	286890	286891	chr1	179094	179095	2
chr1	292178	292179	chr1	179094	179095	2
chr1	286235	286236	chr1	180659	180660	1
chr1	300571	300572	chr1	171306	171307	1
chr1	292962	292963	chr1	158929	158930	1
chr1	294246	294247	chr1	166465	166466	1
chr1	298033	298034	chr1	165046	165047	1
chr1	291492	291493	chr1	162878	162879	1
chr1	291492	291493	chr1	159192	159193	2
chr1	292962	292963	chr1	155440	155441	1
chr1	294246	294247	chr1	165478	165479	1
chr1	299035	299036	chr1	166398	166399	1
chr1	292961	292962	chr1	156611	156612	1
chr1	293533	293534	chr1	162895	162896	1
chr1	292962	292963	chr1	155439	155440	1
chr1	292814	292815	chr1	161172	161173	1
chr1	286890	286891	chr1	161366	161367	1
chr1	292093	292094	chr1	156785	156786	2
chr1	292178	292179	chr1	156785	156786	1
chr1	294761	294762	chr1	161365	161366	1
chr1	294761	294762	chr1	165603	165604	1
chr1	298410	298411	chr1	165603	165604	1
chr1	298032	298033	chr1	155962	155963	1
chr1	292093	292094	chr1	159622	159623	1
chr1	282183	282184	chr1	164283	164284	2
chr1	282522	282523	chr1	164283	164284	2
chr1	275149	275150	chr1	162878	162879	1
chr1	272406	272407	chr1	159192	159193	1
chr1	276056	276057	chr1	156748	156749	1
chr1	275714	275715	chr1	163431	163432	1
chr1	274361	274362	chr1	164102	164103	1
chr1	281227	281228	chr1	161172	161173	1
chr1	282295	282296	chr1	156959	156960	1
chr1	271535	271536	chr1	163430	163431	1
chr1	281677	281678	chr1	156785	156786	1
chr1	274361	274362	chr1	165603	165604	1
chr1	275036	275037	chr1	165603	165604	2
chr1	281584	281585	chr1	155898	155899	2
chr1	278417	278418	chr1	159622	159623	1
chr1	274826	274827	chr1	142248	142249	1
chr1	272010	272011	chr1	143176	143177	1
chr1	279769	279770	chr1	143176	143177	1
chr1	274046	274047	chr1	145269	145270	1
chr1	281584	281585	chr1	143175	143176	1
chr1	275150	275151	chr1	143554	143555	1
chr1	280482	280483	chr1	143554	143555	1
chr1	280925	280926	chr1	143554	143555	1
chr1	275150	275151	chr1	145268	145269	1
chr1	280482	280483	chr1	150714	150715	1
chr1	274361	274362	chr1	141552	141553	2
chr1	280924	280925	chr1	142696	142697	1
chr1	274826	274827	chr1	140483	140484	1
chr1	277476	277477	chr1	140483	140484	2
chr1	282295	282296	chr1	140483	140484	1
chr1	276056	276057	chr1	142695	142696	1
chr1	275035	275036	chr1	147420	147421	1
chr1	276056	276057	chr1	151281	151282	1
chr1	282295	282296	chr1	151281	151282	1
chr1	291233	291234	chr1	140579	140580	1
chr1	292815	292816	chr1	149915	149916	1
chr1	287810	287811	chr1	143176	143177	1
chr1	300571	300572	chr1	150715	150716	1
chr1	294247	294248	chr1	137309	137310	1
chr1	291492	291493	chr1	128238	128239	1
chr1	298033	298034	chr1	134212	134213	1
chr1	298410	298411	chr1	134212	134213	1
chr1	298410	298411	chr1	131328	131329	1
chr1	298032	298033	chr1	128969	128970	1
chr1	272820	272821	chr1	136580	136581	2
chr1	277475	277476	chr1	129668	129669	2
chr1	282521	282522	chr1	136580	136581	1
chr1	275035	275036	chr1	129822	129823	1
chr1	282193	282194	chr1	134108	134109	1
chr1	272009	272010	chr1	130519	130520	1
chr1	277037	277038	chr1	132370	132371	1
chr1	272407	272408	chr1	128620	128621	1
chr1	272406	272407	chr1	131327	131328	2
chr1	301514	301515	chr1	149916	149917	1
chr1	312178	312179	chr1	141869	141870	1
chr1	301103	301104	chr1	150715	150716	1
chr1	309454	309455	chr1	143792	143793	1
chr1	302004	302005	chr1	140483	140484	1
chr1	303285	303286	chr1	143229	143230	1
chr1	303285	303286	chr1	141870	141871	1
chr1	324967	324968	chr1	140579	140580	2
chr1	324968	324969	chr1	145269	145270	1
chr1	324660	324661	chr1	143554	143555	1
chr1	329034	329035	chr1	138299	138300	2
chr1	321848	321849	chr1	143792	143793	1
chr1	322750	322751	chr1	143792	143793	1
chr1	330035	330036	chr1	138462	138463	1
chr1	323773	323774	chr1	132371	132372	2
chr1	330035	330036	chr1	124280	124281	1
chr1	312026	312027	chr1	125567	125568	1
chr1	301789	301790	chr1	129668	129669	1
chr1	312027	312028	chr1	129668	129669	1
chr1	305160	305161	chr1	137308	137309	1
chr1	312178	312179	chr1	135555	135556	1
chr1	305160	305161	chr1	130519	130520	1
chr1	302766	302767	chr1	128621	128622	1
chr1	301103	301104	chr1	111152	111153	1
chr1	302004	302005	chr1	114690	114691	1
chr1	330453	330454	chr1	114690	114691	1
chr1	312026	312027	chr1	113952	113953	1
chr1	304236	304237	chr1	103687	103688	1
chr1	330064	330065	chr1	103687	103688	1
chr1	330035	330036	chr1	104600	104601	1
chr1	303286	303287	chr1	94831	94832	1
chr1	304236	304237	chr1	113352	113353	1
chr1	309663	309664	chr1	94831	94832	1
chr1	312027	312028	chr1	94831	94832	1
chr1	312505	312506	chr1	94831	94832	1
chr1	304236	304237	chr1	102037	102038	1
chr1	322750	322751	chr1	118324	118325	1
chr1	312505	312506	chr1	116344	116345	1
chr1	300874	300875	chr1	116343	116344	1
chr1	273882	273883	chr1	115576	115577	1
chr1	272407	272408	chr1	114690	114691	1
chr1	280925	280926	chr1	113352	113353	2
chr1	277038	277039	chr1	111840	111841	1
chr1	274826	274827	chr1	113396	113397	1
chr1	277754	277755	chr1	113396	113397	1
chr1	272225	272226	chr1	118916	118917	1
chr1	277754	277755	chr1	110732	110733	1
chr1	275320	275321	chr1	118418	118419	1
chr1	276056	276057	chr1	118324	118325	1
chr1	275714	275715	chr1	112759	112760	1
chr1	281677	281678	chr1	118915	118916	1
chr1	277754	277755	chr1	118417	118418	1
chr1	282193	282194	chr1	110500	110501	1
chr1	298033	298034	chr1	110499	110500	1
chr1	300571	300572	chr1	115577	115578	1
chr1	294247	294248	chr1	115675	115676	1
chr1	291233	291234	chr1	111840	111841	1
chr1	294762	294763	chr1	118418	118419	1
chr1	294247	294248	chr1	118323	118324	3
chr1	297854	297855	chr1	119549	119550	1
chr1	298795	298796	chr1	112758	112759	1
chr1	291493	291494	chr1	95457	95458	2
chr1	297854	297855	chr1	102037	102038	1
chr1	297855	297856	chr1	107037	107038	1
chr1	275035	275036	chr1	106113	106114	1
chr1	272009	272010	chr1	103687	103688	2
chr1	275035	275036	chr1	103687	103688	1
chr1	275035	275036	chr1	104600	104601	3
chr1	278418	278419	chr1	96222	96223	1
chr1	279768	279769	chr1	96222	96223	1
chr1	280925	280926	chr1	96222	96223	1
chr1	275320	275321	chr1	94831	94832	1
chr1	277475	277476	chr1	104599	104600	1
chr1	281676	281677	chr1	104599	104600	1
chr1	275715	275716	chr1	96221	96222	1
chr1	274361	274362	chr1	94781	94782	2
chr1	281236	281237	chr1	105408	105409	1
chr1	285184	285185	chr1	107038	107039	1
chr1	282522	282523	chr1	107193	107194	2
chr1	282521	282522	chr1	107037	107038	1
chr1	216638	216639	chr1	140579	140580	1
chr1	214256	214257	chr1	140578	140579	1
chr1	221868	221869	chr1	149915	149916	1
chr1	216492	216493	chr1	143176	143177	3
chr1	223125	223126	chr1	143176	143177	1
chr1	223592	223593	chr1	150715	150716	1
chr1	224842	224843	chr1	143175	143176	1
chr1	225768	225769	chr1	143554	143555	1
chr1	218984	218985	chr1	138299	138300	1
chr1	225769	225770	chr1	138299	138300	1
chr1	218983	218984	chr1	143230	143231	1
chr1	222549	222550	chr1	138463	138464	2
chr1	213762	213763	chr1	147945	147946	1
chr1	222328	222329	chr1	147945	147946	1
chr1	213647	213648	chr1	151281	151282	1
chr1	214256	214257	chr1	151281	151282	1
chr1	224981	224982	chr1	151281	151282	1
chr1	234202	234203	chr1	140579	140580	1
chr1	228453	228454	chr1	142248	142249	1
chr1	233377	233378	chr1	142248	142249	1
chr1	235640	235641	chr1	150715	150716	2
chr1	233378	233379	chr1	150714	150715	1
chr1	238558	238559	chr1	150714	150715	1
chr1	238557	238558	chr1	147599	147600	1
chr1	238886	238887	chr1	143230	143231	1
chr1	232502	232503	chr1	140483	140484	1
chr1	232502	232503	chr1	147801	147802	1
chr1	231223	231224	chr1	141551	141552	2
chr1	232100	232101	chr1	147421	147422	1
chr1	227461	227462	chr1	147420	147421	1
chr1	234989	234990	chr1	147945	147946	1
chr1	227444	227445	chr1	151281	151282	1
chr1	229199	229200	chr1	146175	146176	2
chr1	232463	232464	chr1	146175	146176	1
chr1	229919	229920	chr1	147944	147945	1
chr1	234572	234573	chr1	146174	146175	1
chr1	229200	229201	chr1	128239	128240	1
chr1	231498	231499	chr1	126026	126027	1
chr1	232502	232503	chr1	126026	126027	1
chr1	232502	232503	chr1	129668	129669	2
chr1	236162	236163	chr1	136580	136581	1
chr1	227731	227732	chr1	125566	125567	1
chr1	233156	233157	chr1	134108	134109	1
chr1	227543	227544	chr1	135555	135556	2
chr1	229302	229303	chr1	124106	124107	1
chr1	232502	232503	chr1	130518	130519	1
chr1	233378	233379	chr1	128620	128621	1
chr1	228454	228455	chr1	134840	134841	2
chr1	236162	236163	chr1	134840	134841	1
